day,open,high,low,close,volume
2023-08-04 10:05:00,4033.251,4033.251,4027.190,4027.441,149620600
2023-08-04 10:06:00,4027.073,4027.073,4024.510,4024.682,119241000
2023-08-04 10:07:00,4024.370,4024.370,4021.920,4022.658,123128900
2023-08-04 10:08:00,4022.722,4024.726,4022.269,4024.256,88025900
2023-08-04 10:09:00,4024.270,4024.592,4023.440,4023.444,90139700
2023-08-04 10:10:00,4023.334,4023.334,4022.004,4022.228,82113200
2023-08-04 10:11:00,4021.813,4026.573,4021.813,4026.573,116097400
2023-08-04 10:12:00,4026.830,4026.845,4025.592,4026.664,96337800
2023-08-04 10:13:00,4026.172,4026.944,4025.255,4025.444,78601000
2023-08-04 10:14:00,4025.317,4027.639,4025.061,4027.639,79769200
2023-08-04 10:15:00,4027.577,4028.614,4027.303,4028.128,75991100
2023-08-04 10:16:00,4028.208,4028.208,4026.186,4026.341,72123800
2023-08-04 10:17:00,4026.208,4027.169,4025.854,4025.854,60213600
2023-08-04 10:18:00,4025.554,4026.646,4025.554,4026.197,59733200
2023-08-04 10:19:00,4026.237,4030.494,4026.222,4030.421,66244000
2023-08-04 10:20:00,4030.566,4031.148,4029.897,4029.897,51187400
2023-08-04 10:21:00,4029.588,4030.151,4029.071,4029.071,69756100
2023-08-04 10:22:00,4029.150,4029.150,4027.443,4027.576,61551100
2023-08-04 10:23:00,4027.326,4027.789,4027.033,4027.318,46635500
2023-08-04 10:24:00,4027.373,4027.616,4026.198,4026.396,42985100
2023-08-04 10:25:00,4026.617,4027.985,4026.105,4027.985,56628700
2023-08-04 10:26:00,4028.183,4029.661,4028.064,4029.260,48527100
2023-08-04 10:27:00,4029.303,4030.183,4029.193,4030.086,39343200
2023-08-04 10:28:00,4030.203,4032.912,4029.984,4032.912,57230900
2023-08-04 10:29:00,4032.742,4032.825,4031.809,4031.809,60781500
2023-08-04 10:30:00,4031.988,4033.266,4031.979,4033.085,42611900
2023-08-04 10:31:00,4033.255,4033.448,4031.414,4031.894,59842800
2023-08-04 10:32:00,4031.782,4032.222,4030.909,4031.584,55251500
2023-08-04 10:33:00,4031.686,4032.772,4030.701,4030.701,169904100
2023-08-04 10:34:00,4030.591,4030.591,4028.035,4028.035,56508700
2023-08-04 10:35:00,4027.969,4027.969,4026.581,4026.758,62756900
2023-08-04 10:36:00,4026.480,4026.480,4025.355,4025.363,54742500
2023-08-04 10:37:00,4025.261,4025.261,4022.831,4022.878,65608900
2023-08-04 10:38:00,4022.526,4022.558,4018.013,4018.013,101898200
2023-08-04 10:39:00,4017.905,4017.905,4016.424,4016.424,71114500
2023-08-04 10:40:00,4015.985,4015.985,4013.861,4014.409,74354500
2023-08-04 10:41:00,4014.535,4015.690,4014.082,4015.690,51303300
2023-08-04 10:42:00,4015.696,4017.124,4015.598,4016.633,42374200
2023-08-04 10:43:00,4016.440,4016.820,4015.525,4016.758,46101500
2023-08-04 10:44:00,4016.726,4017.416,4016.244,4017.362,36275000
2023-08-04 10:45:00,4017.378,4017.515,4016.686,4016.686,40178100
2023-08-04 10:46:00,4016.596,4016.596,4014.029,4014.029,48590800
2023-08-04 10:47:00,4013.798,4013.902,4011.620,4013.902,64063000
2023-08-04 10:48:00,4013.666,4015.975,4013.358,4015.832,55589600
2023-08-04 10:49:00,4015.595,4018.042,4015.595,4017.471,41405500
2023-08-04 10:50:00,4017.486,4018.573,4017.486,4018.389,35168400
2023-08-04 10:51:00,4018.428,4018.640,4016.723,4016.723,36662500
2023-08-04 10:52:00,4016.808,4016.808,4015.029,4015.336,42394700
2023-08-04 10:53:00,4015.330,4015.330,4014.877,4015.163,41710200
2023-08-04 10:54:00,4015.337,4015.824,4014.934,4015.037,39990500
2023-08-04 10:55:00,4015.041,4015.305,4014.385,4014.385,35159600
2023-08-04 10:56:00,4014.167,4014.212,4011.841,4011.841,52475400
2023-08-04 10:57:00,4012.070,4015.028,4012.052,4014.598,50391300
2023-08-04 10:58:00,4015.193,4018.514,4014.946,4018.512,47146000
2023-08-04 10:59:00,4018.448,4018.718,4018.018,4018.018,34055900
2023-08-04 11:00:00,4018.056,4018.180,4016.410,4016.568,35865100
2023-08-04 11:01:00,4016.402,4016.637,4014.777,4015.325,50622500
2023-08-04 11:02:00,4015.358,4017.190,4015.283,4017.029,31636800
2023-08-04 11:03:00,4016.892,4018.251,4016.867,4016.867,33637900
2023-08-04 11:04:00,4016.937,4019.134,4016.659,4017.588,37650300
2023-08-04 11:05:00,4017.483,4017.483,4016.990,4016.990,30296400
2023-08-04 11:06:00,4017.142,4017.738,4016.892,4017.738,36138000
2023-08-04 11:07:00,4018.329,4019.823,4018.126,4019.823,39306900
2023-08-04 11:08:00,4019.803,4021.342,4019.580,4021.342,39465200
2023-08-04 11:09:00,4021.639,4022.879,4021.639,4021.988,37332100
2023-08-04 11:10:00,4021.884,4021.920,4020.470,4020.514,30459900
2023-08-04 11:11:00,4020.556,4020.556,4019.520,4020.334,28438800
2023-08-04 11:12:00,4020.619,4021.446,4020.619,4021.446,24876600
2023-08-04 11:13:00,4021.753,4022.840,4021.696,4022.504,28808300
2023-08-04 11:14:00,4023.051,4023.349,4022.590,4022.590,30966700
2023-08-04 11:15:00,4022.567,4022.995,4021.267,4021.267,35585800
2023-08-04 11:16:00,4021.312,4021.655,4020.952,4020.952,29674800
2023-08-04 11:17:00,4020.912,4020.912,4018.417,4018.417,29709400
2023-08-04 11:18:00,4018.421,4021.427,4018.377,4021.172,36597500
2023-08-04 11:19:00,4021.189,4021.696,4021.186,4021.602,23408200
2023-08-04 11:20:00,4021.350,4021.794,4021.279,4021.674,25894300
2023-08-04 11:21:00,4021.695,4024.643,4021.695,4024.302,44573700
2023-08-04 11:22:00,4024.366,4025.628,4024.366,4025.501,29219500
2023-08-04 11:23:00,4025.490,4025.770,4024.978,4025.206,25996400
2023-08-04 11:24:00,4024.935,4025.318,4024.479,4024.793,28625900
2023-08-04 11:25:00,4024.968,4025.810,4024.775,4025.810,27877800
2023-08-04 11:26:00,4026.063,4027.929,4025.852,4027.715,39420500
2023-08-04 11:27:00,4027.545,4029.322,4027.545,4029.289,35350500
2023-08-04 11:28:00,4029.575,4029.575,4027.976,4028.454,29044700
2023-08-04 11:29:00,4028.677,4029.570,4028.394,4028.991,30934100
2023-08-04 11:30:00,4029.190,4030.768,4029.190,4030.768,43224900
2023-08-04 13:01:00,4031.216,4031.739,4028.867,4028.867,141840800
2023-08-04 13:02:00,4028.750,4028.848,4024.139,4024.433,93367100
2023-08-04 13:03:00,4024.372,4025.482,4024.200,4025.366,33878700
2023-08-04 13:04:00,4025.304,4025.304,4023.198,4023.387,42212200
2023-08-04 13:05:00,4023.347,4024.581,4023.210,4023.334,40751200
2023-08-04 13:06:00,4023.539,4024.316,4022.049,4024.316,49383100
2023-08-04 13:07:00,4024.843,4029.239,4024.843,4029.164,40800000
2023-08-04 13:08:00,4029.046,4029.284,4028.541,4029.133,36096900
2023-08-04 13:09:00,4029.222,4030.273,4029.222,4030.226,34662100
2023-08-04 13:10:00,4029.916,4030.296,4029.625,4029.998,35702700
2023-08-04 13:11:00,4029.839,4032.701,4029.706,4032.701,51712800
2023-08-04 13:12:00,4033.826,4034.438,4032.807,4033.437,63101800
2023-08-04 13:13:00,4033.510,4033.510,4033.111,4033.335,57403200
2023-08-04 13:14:00,4033.296,4035.509,4033.184,4035.274,53445800
2023-08-04 13:15:00,4035.648,4035.648,4033.924,4034.164,49060700
2023-08-04 13:16:00,4034.453,4037.776,4034.252,4037.776,49881300
2023-08-04 13:17:00,4037.973,4037.973,4036.234,4036.835,41912700
2023-08-04 13:18:00,4037.214,4039.719,4037.214,4039.424,65212100
2023-08-04 13:19:00,4039.417,4042.725,4039.417,4042.405,77533400
2023-08-04 13:20:00,4042.271,4042.271,4040.675,4040.780,63343300
2023-08-04 13:21:00,4041.177,4043.876,4041.177,4043.847,60528500
2023-08-04 13:22:00,4043.948,4045.952,4043.500,4045.110,58589400
2023-08-04 13:23:00,4045.282,4045.282,4042.869,4043.257,48955100
2023-08-04 13:24:00,4043.229,4048.458,4043.229,4048.458,107585400
2023-08-04 13:25:00,4048.406,4048.406,4046.867,4047.085,80862700
2023-08-04 13:26:00,4046.848,4046.952,4045.625,4046.121,56325000
2023-08-04 13:27:00,4046.903,4047.321,4045.166,4045.166,59881800
2023-08-04 13:28:00,4045.046,4045.379,4042.782,4042.782,52866500
2023-08-04 13:29:00,4042.737,4043.490,4042.420,4043.057,48318700
2023-08-04 13:30:00,4043.115,4043.115,4041.060,4041.060,47113700
2023-08-04 13:31:00,4041.183,4043.716,4040.652,4043.339,49485300
2023-08-04 13:32:00,4042.818,4042.909,4040.660,4040.660,41859400
2023-08-04 13:33:00,4040.481,4040.481,4039.731,4039.746,41014800
2023-08-04 13:34:00,4040.094,4041.354,4039.572,4041.048,42820900
2023-08-04 13:35:00,4040.758,4043.463,4040.758,4043.110,47289200
2023-08-04 13:36:00,4042.967,4045.633,4042.967,4045.467,61839700
2023-08-04 13:37:00,4045.723,4048.227,4045.482,4048.075,76644000
2023-08-04 13:38:00,4048.691,4048.783,4048.292,4048.761,102252000
2023-08-04 13:39:00,4048.672,4048.703,4046.415,4046.602,80440800
2023-08-04 13:40:00,4046.752,4046.752,4045.832,4046.296,46819300
2023-08-04 13:41:00,4046.398,4046.712,4045.505,4045.505,56615800
2023-08-04 13:42:00,4045.269,4045.269,4044.166,4044.236,45501000
2023-08-04 13:43:00,4044.329,4045.245,4044.021,4045.207,51932200
2023-08-04 13:44:00,4045.172,4046.110,4044.829,4045.856,46790700
2023-08-04 13:45:00,4045.902,4046.925,4045.853,4046.925,51645800
2023-08-04 13:46:00,4046.718,4050.898,4046.718,4050.735,85057800
2023-08-04 13:47:00,4050.604,4052.044,4050.425,4051.944,88875800
2023-08-04 13:48:00,4052.023,4052.631,4051.938,4052.443,78845600
2023-08-04 13:49:00,4052.502,4054.637,4052.502,4054.232,88170600
2023-08-04 13:50:00,4054.365,4054.389,4051.846,4051.846,78880200
2023-08-04 13:51:00,4051.789,4054.123,4051.566,4053.590,75441700
2023-08-04 13:52:00,4053.764,4054.796,4053.755,4054.564,75752900
2023-08-04 13:53:00,4054.652,4054.957,4052.175,4052.175,70681100
2023-08-04 13:54:00,4052.458,4052.829,4052.320,4052.642,49922200
2023-08-04 13:55:00,4052.289,4053.388,4052.183,4053.047,56695700
2023-08-04 13:56:00,4052.830,4053.294,4051.478,4051.478,66803000
2023-08-04 13:57:00,4051.385,4051.555,4050.660,4050.710,58118000
2023-08-04 13:58:00,4050.530,4050.720,4048.699,4048.775,65666900
2023-08-04 13:59:00,4048.603,4048.676,4046.803,4046.803,57126700
2023-08-04 14:00:00,4046.910,4046.934,4045.993,4046.034,50330700
2023-08-04 14:01:00,4046.109,4046.109,4041.938,4041.938,62795500
2023-08-04 14:02:00,4041.853,4041.962,4040.807,4041.010,52214900
2023-08-04 14:03:00,4040.998,4041.262,4038.731,4039.011,54534000
2023-08-04 14:04:00,4038.766,4039.625,4038.766,4039.350,43483100
2023-08-04 14:05:00,4039.693,4040.143,4039.628,4040.088,48322100
2023-08-04 14:06:00,4039.892,4040.369,4039.394,4039.394,47836400
2023-08-04 14:07:00,4039.754,4039.754,4036.148,4036.148,96459600
2023-08-04 14:08:00,4035.696,4035.696,4031.001,4031.001,79964600
2023-08-04 14:09:00,4030.750,4030.809,4029.716,4030.154,64514100
2023-08-04 14:10:00,4030.434,4030.434,4026.419,4026.419,63744500
2023-08-04 14:11:00,4026.434,4026.540,4024.978,4025.758,77055600
2023-08-04 14:12:00,4025.934,4028.671,4025.934,4028.671,49872800
2023-08-04 14:13:00,4028.828,4029.678,4028.828,4029.659,44374800
2023-08-04 14:14:00,4029.826,4029.942,4023.864,4023.864,66160700
2023-08-04 14:15:00,4023.334,4023.334,4022.658,4023.231,56601800
2023-08-04 14:16:00,4023.359,4025.965,4023.188,4025.937,49632000
2023-08-04 14:17:00,4025.948,4027.629,4025.948,4027.069,45692800
2023-08-04 14:18:00,4027.166,4027.850,4027.053,4027.671,38029200
2023-08-04 14:19:00,4027.624,4029.197,4027.624,4028.868,43679900
2023-08-04 14:20:00,4028.569,4029.108,4027.651,4027.651,54700300
2023-08-04 14:21:00,4027.208,4027.445,4026.689,4026.874,45651800
2023-08-04 14:22:00,4026.976,4028.147,4026.800,4028.147,41545500
2023-08-04 14:23:00,4028.107,4030.000,4028.107,4030.000,42839500
2023-08-04 14:24:00,4030.068,4030.119,4028.656,4028.656,39807500
2023-08-04 14:25:00,4028.425,4029.457,4028.405,4029.196,46892700
2023-08-04 14:26:00,4029.635,4030.629,4029.389,4030.578,41842700
2023-08-04 14:27:00,4030.784,4030.784,4029.106,4029.193,42485800
2023-08-04 14:28:00,4029.107,4029.689,4028.505,4028.505,34544200
2023-08-04 14:29:00,4028.440,4028.749,4027.958,4027.958,41408100
2023-08-04 14:30:00,4027.911,4028.026,4024.868,4025.671,56851500
2023-08-04 14:31:00,4025.627,4025.627,4024.541,4024.541,49883000
2023-08-04 14:32:00,4024.543,4024.796,4023.823,4024.123,51779800
2023-08-04 14:33:00,4024.271,4024.576,4023.355,4023.528,43412300
2023-08-04 14:34:00,4023.258,4023.499,4023.006,4023.021,42362000
2023-08-04 14:35:00,4023.154,4025.559,4023.154,4025.318,50217700
2023-08-04 14:36:00,4025.751,4025.899,4025.228,4025.446,40043200
2023-08-04 14:37:00,4025.737,4026.043,4025.313,4025.695,42681500
2023-08-04 14:38:00,4025.892,4026.111,4025.424,4025.651,45553000
2023-08-04 14:39:00,4025.495,4027.715,4025.495,4027.269,55359800
2023-08-04 14:40:00,4027.024,4027.024,4025.851,4025.851,47855800
2023-08-04 14:41:00,4025.540,4025.689,4023.490,4023.490,61872900
2023-08-04 14:42:00,4023.378,4023.378,4022.097,4022.223,71577300
2023-08-04 14:43:00,4022.053,4022.153,4021.717,4021.799,61705400
2023-08-04 14:44:00,4021.660,4022.457,4021.649,4022.422,66977700
2023-08-04 14:45:00,4022.085,4023.707,4022.085,4023.694,64433400
2023-08-04 14:46:00,4023.911,4025.968,4023.801,4025.577,74108700
2023-08-04 14:47:00,4025.270,4025.270,4024.702,4024.874,62299300
2023-08-04 14:48:00,4024.974,4025.013,4024.431,4024.727,47890600
2023-08-04 14:49:00,4025.063,4025.363,4024.544,4024.926,68009400
2023-08-04 14:50:00,4025.075,4025.075,4023.252,4023.329,65281800
2023-08-04 14:51:00,4022.751,4022.924,4021.630,4021.878,80457400
2023-08-04 14:52:00,4021.778,4021.778,4021.195,4021.217,78909700
2023-08-04 14:53:00,4021.202,4021.370,4020.789,4021.030,77668200
2023-08-04 14:54:00,4020.867,4020.968,4020.548,4020.548,75938000
2023-08-04 14:55:00,4020.441,4021.453,4020.441,4021.220,86000600
2023-08-04 14:56:00,4021.083,4021.109,4020.654,4020.881,102463000
2023-08-04 14:57:00,4020.791,4021.087,4020.324,4020.533,97877200
2023-08-04 14:58:00,4020.711,4020.711,4020.182,4020.650,6291500
2023-08-04 15:00:00,4020.905,4020.905,4020.579,4020.579,167080700
2023-08-07 09:31:00,4002.968,4002.968,3992.720,3992.939,529808200
2023-08-07 09:32:00,3992.919,3997.485,3992.919,3994.794,261784900
2023-08-07 09:33:00,3993.811,3996.830,3991.378,3996.830,234855600
2023-08-07 09:34:00,3996.644,3999.369,3991.312,3991.312,188871700
2023-08-07 09:35:00,3990.649,3992.158,3988.657,3991.642,177093600
2023-08-07 09:36:00,3990.922,3992.301,3989.646,3989.908,153974900
2023-08-07 09:37:00,3990.695,3992.881,3988.862,3992.489,151424300
2023-08-07 09:38:00,3992.732,3992.732,3988.143,3991.880,153923000
2023-08-07 09:39:00,3993.102,3996.662,3992.952,3994.934,133165400
2023-08-07 09:40:00,3994.435,3995.753,3992.610,3992.849,123630900
2023-08-07 09:41:00,3992.438,3992.547,3989.727,3989.728,137609100
2023-08-07 09:42:00,3989.561,3992.837,3989.371,3992.586,118635300
2023-08-07 09:43:00,3993.639,3993.639,3989.742,3990.041,90108500
2023-08-07 09:44:00,3990.086,3992.776,3990.086,3991.409,97595800
2023-08-07 09:45:00,3990.746,3992.676,3990.548,3992.571,96655100
2023-08-07 09:46:00,3991.818,3991.973,3990.242,3991.106,87410000
2023-08-07 09:47:00,3990.429,3991.000,3988.152,3988.885,90926600
2023-08-07 09:48:00,3988.782,3992.310,3988.167,3989.674,102455600
2023-08-07 09:49:00,3990.529,3990.988,3988.825,3989.097,68611500
2023-08-07 09:50:00,3989.356,3989.466,3987.956,3988.226,77201700
2023-08-07 09:51:00,3988.467,3990.572,3988.023,3990.178,112029800
2023-08-07 09:52:00,3989.892,3991.244,3989.128,3990.293,76887100
2023-08-07 09:53:00,3990.054,3994.501,3988.748,3993.837,83515700
2023-08-07 09:54:00,3994.679,3994.679,3992.659,3992.664,68848800
2023-08-07 09:55:00,3992.652,3998.428,3992.309,3998.428,87036400
2023-08-07 09:56:00,3999.330,3999.330,3996.187,3996.669,86314800
2023-08-07 09:57:00,3996.183,3996.242,3995.018,3995.182,61406700
2023-08-07 09:58:00,3996.979,3999.117,3996.979,3997.976,70701500
2023-08-07 09:59:00,3997.964,3998.089,3997.167,3997.578,64981200
2023-08-07 10:00:00,3997.318,3997.318,3995.797,3995.797,65188000
2023-08-07 10:01:00,3995.978,3996.664,3993.699,3996.239,82746900
2023-08-07 10:02:00,3996.689,3996.912,3994.526,3994.538,62510500
2023-08-07 10:03:00,3994.226,3994.464,3993.635,3994.030,59608800
2023-08-07 10:04:00,3994.073,3996.315,3993.784,3996.022,76055600
2023-08-07 10:05:00,3995.825,3995.865,3994.311,3995.382,64317500
2023-08-07 10:06:00,3995.267,3996.686,3995.267,3995.968,60714500
2023-08-07 10:07:00,3995.741,3995.860,3994.379,3994.538,52040000
2023-08-07 10:08:00,3994.411,3996.516,3993.818,3996.516,68363700
2023-08-07 10:09:00,3996.921,3999.365,3996.815,3999.365,86911200
2023-08-07 10:10:00,3999.755,3999.819,3998.022,3998.498,70061900
2023-08-07 10:11:00,3998.787,3999.868,3997.388,3997.500,64471100
2023-08-07 10:12:00,3997.254,3998.584,3997.254,3997.512,56797400
2023-08-07 10:13:00,3997.721,3997.895,3996.747,3997.333,73092600
2023-08-07 10:14:00,3998.088,3998.269,3995.590,3995.749,68757600
2023-08-07 10:15:00,3995.546,3995.546,3993.662,3993.662,74650600
2023-08-07 10:16:00,3994.188,3994.188,3992.376,3992.475,68820700
2023-08-07 10:17:00,3992.106,3993.484,3991.672,3992.447,71957500
2023-08-07 10:18:00,3992.685,3994.337,3992.171,3993.479,56447400
2023-08-07 10:19:00,3993.108,3993.108,3990.925,3990.974,52773800
2023-08-07 10:20:00,3991.220,3993.921,3990.892,3992.935,64911700
2023-08-07 10:21:00,3992.858,3992.858,3991.365,3991.641,48844900
2023-08-07 10:22:00,3991.511,3993.608,3991.170,3993.266,47120100
2023-08-07 10:23:00,3992.834,3993.710,3992.004,3993.710,38223000
2023-08-07 10:24:00,3993.717,3993.717,3992.094,3992.565,37024300
2023-08-07 10:25:00,3992.859,3992.914,3992.257,3992.598,34436600
2023-08-07 10:26:00,3992.443,3994.444,3992.284,3994.130,44307300
2023-08-07 10:27:00,3994.002,3994.002,3991.995,3992.769,38156500
2023-08-07 10:28:00,3992.655,3992.954,3991.010,3991.010,35147100
2023-08-07 10:29:00,3991.194,3992.094,3991.194,3991.347,35912100
2023-08-07 10:30:00,3991.141,3992.706,3991.131,3991.798,42990800
2023-08-07 10:31:00,3991.770,3993.268,3990.912,3992.841,57306500
2023-08-07 10:32:00,3992.895,3993.024,3991.543,3991.796,37147500
2023-08-07 10:33:00,3991.459,3991.666,3991.141,3991.415,33804900
2023-08-07 10:34:00,3990.835,3991.048,3988.716,3988.811,43856900
2023-08-07 10:35:00,3988.451,3991.751,3988.451,3991.646,39959600
2023-08-07 10:36:00,3991.367,3994.259,3990.930,3994.259,42059400
2023-08-07 10:37:00,3994.522,3994.541,3992.247,3992.494,52400300
2023-08-07 10:38:00,3992.153,3993.020,3991.743,3992.244,32735600
2023-08-07 10:39:00,3992.570,3993.509,3992.051,3992.248,35187500
2023-08-07 10:40:00,3992.005,3992.005,3990.959,3991.074,56344900
2023-08-07 10:41:00,3991.277,3991.628,3990.347,3990.392,32098800
2023-08-07 10:42:00,3990.466,3992.364,3990.466,3991.841,43007000
2023-08-07 10:43:00,3992.832,3995.939,3992.495,3995.924,80973200
2023-08-07 10:44:00,3995.834,3995.834,3994.615,3994.666,55753300
2023-08-07 10:45:00,3994.584,3994.709,3994.117,3994.224,37992800
2023-08-07 10:46:00,3993.857,3994.136,3993.034,3994.136,42267200
2023-08-07 10:47:00,3994.054,3994.683,3993.611,3994.683,39708300
2023-08-07 10:48:00,3995.119,3996.048,3994.944,3995.270,42603500
2023-08-07 10:49:00,3995.420,3997.358,3995.042,3997.311,42231400
2023-08-07 10:50:00,3997.338,3997.338,3996.394,3996.683,38449700
2023-08-07 10:51:00,3996.561,3996.561,3994.621,3994.728,36603300
2023-08-07 10:52:00,3994.689,3994.689,3993.563,3993.961,30349600
2023-08-07 10:53:00,3993.610,3993.856,3993.019,3993.190,29197700
2023-08-07 10:54:00,3993.107,3994.791,3992.911,3994.530,32434100
2023-08-07 10:55:00,3994.594,3994.984,3994.377,3994.737,26570000
2023-08-07 10:56:00,3994.639,3996.733,3994.509,3996.169,30409800
2023-08-07 10:57:00,3996.059,3996.259,3995.337,3996.006,25789100
2023-08-07 10:58:00,3995.776,3995.855,3995.156,3995.215,26036100
2023-08-07 10:59:00,3995.065,3995.321,3994.055,3994.055,27407200
2023-08-07 11:00:00,3994.003,3995.088,3993.959,3993.959,27673900
2023-08-07 11:01:00,3993.869,3993.869,3992.105,3992.831,35924100
2023-08-07 11:02:00,3992.488,3993.366,3992.488,3992.723,26746700
2023-08-07 11:03:00,3992.885,3993.418,3992.051,3992.051,25771500
2023-08-07 11:04:00,3991.945,3991.945,3990.122,3990.331,33175800
2023-08-07 11:05:00,3991.003,3993.324,3990.946,3992.492,35387000
2023-08-07 11:06:00,3992.506,3992.718,3991.712,3991.712,25524400
2023-08-07 11:07:00,3991.685,3991.781,3990.493,3990.621,19208900
2023-08-07 11:08:00,3990.682,3992.794,3990.682,3991.851,28741300
2023-08-07 11:09:00,3992.035,3993.209,3991.255,3993.068,24662200
2023-08-07 11:10:00,3993.330,3993.330,3991.981,3992.236,25655900
2023-08-07 11:11:00,3992.383,3992.383,3991.716,3991.732,30231000
2023-08-07 11:12:00,3991.597,3991.597,3991.042,3991.200,18924800
2023-08-07 11:13:00,3991.050,3991.217,3989.989,3990.018,20267000
2023-08-07 11:14:00,3990.325,3990.325,3989.402,3989.402,23429800
2023-08-07 11:15:00,3989.638,3989.850,3988.758,3988.967,23911100
2023-08-07 11:16:00,3989.042,3989.138,3988.111,3988.180,28521700
2023-08-07 11:17:00,3988.430,3990.599,3988.399,3990.332,36583800
2023-08-07 11:18:00,3990.331,3991.423,3989.938,3990.868,26187000
2023-08-07 11:19:00,3991.056,3991.056,3989.410,3989.410,27095800
2023-08-07 11:20:00,3989.840,3991.633,3989.128,3991.021,31255800
2023-08-07 11:21:00,3991.208,3991.208,3989.546,3989.796,26484500
2023-08-07 11:22:00,3989.760,3989.760,3988.104,3988.276,26278900
2023-08-07 11:23:00,3988.414,3988.669,3987.616,3987.616,24977700
2023-08-07 11:24:00,3987.794,3989.179,3987.794,3988.758,28764900
2023-08-07 11:25:00,3989.022,3989.339,3988.444,3988.471,18834000
2023-08-07 11:26:00,3988.384,3990.075,3988.148,3989.569,20304600
2023-08-07 11:27:00,3989.942,3990.439,3989.144,3989.224,22402900
2023-08-07 11:28:00,3988.976,3989.295,3988.451,3988.451,19209100
2023-08-07 11:29:00,3988.341,3989.715,3988.341,3989.002,21437800
2023-08-07 11:30:00,3989.118,3989.901,3988.800,3989.454,22411200
2023-08-07 13:01:00,3989.973,3991.095,3988.984,3989.239,98230400
2023-08-07 13:02:00,3989.416,3990.266,3988.357,3988.357,27058200
2023-08-07 13:03:00,3988.094,3989.830,3987.657,3989.591,30161800
2023-08-07 13:04:00,3989.690,3989.910,3987.747,3987.747,23003200
2023-08-07 13:05:00,3987.952,3987.952,3986.707,3986.707,28341700
2023-08-07 13:06:00,3986.815,3986.815,3985.802,3986.222,25528200
2023-08-07 13:07:00,3986.178,3986.178,3984.365,3984.365,43875000
2023-08-07 13:08:00,3984.461,3985.052,3984.038,3984.147,26806600
2023-08-07 13:09:00,3984.232,3984.722,3983.349,3983.349,24994400
2023-08-07 13:10:00,3983.127,3984.390,3982.697,3983.983,33814200
2023-08-07 13:11:00,3983.644,3983.847,3983.007,3983.007,33286700
2023-08-07 13:12:00,3983.177,3983.228,3982.595,3982.733,37438800
2023-08-07 13:13:00,3982.369,3983.909,3982.176,3983.030,31359000
2023-08-07 13:14:00,3983.429,3984.447,3982.726,3984.272,28317100
2023-08-07 13:15:00,3983.832,3984.260,3983.546,3983.823,24819300
2023-08-07 13:16:00,3983.785,3983.890,3982.581,3982.582,27900900
2023-08-07 13:17:00,3982.386,3984.466,3982.386,3983.963,26254500
2023-08-07 13:18:00,3984.181,3984.196,3983.317,3983.422,22001200
2023-08-07 13:19:00,3983.098,3985.044,3982.856,3984.754,29069000
2023-08-07 13:20:00,3984.851,3984.851,3983.468,3983.761,24996900
2023-08-07 13:21:00,3983.351,3983.604,3982.287,3982.489,23255500
2023-08-07 13:22:00,3981.900,3983.737,3981.720,3983.403,29469200
2023-08-07 13:23:00,3983.059,3983.208,3982.172,3982.331,22954800
2023-08-07 13:24:00,3982.050,3982.133,3980.916,3980.990,28017100
2023-08-07 13:25:00,3980.745,3982.337,3980.745,3981.951,29751900
2023-08-07 13:26:00,3981.826,3982.188,3981.311,3981.944,28852000
2023-08-07 13:27:00,3981.415,3981.515,3980.759,3980.813,27794300
2023-08-07 13:28:00,3980.539,3984.374,3980.539,3984.014,41055600
2023-08-07 13:29:00,3984.481,3984.555,3983.289,3983.637,22049900
2023-08-07 13:30:00,3984.138,3985.926,3984.138,3985.827,25031600
2023-08-07 13:31:00,3985.116,3986.503,3985.116,3985.129,28401300
2023-08-07 13:32:00,3984.611,3985.592,3984.479,3984.896,25213300
2023-08-07 13:33:00,3985.270,3985.270,3983.146,3983.242,24763800
2023-08-07 13:34:00,3983.031,3985.934,3983.031,3984.777,26208200
2023-08-07 13:35:00,3984.502,3986.116,3984.502,3985.556,27910000
2023-08-07 13:36:00,3985.519,3985.614,3984.218,3984.889,25363900
2023-08-07 13:37:00,3985.455,3986.019,3983.860,3984.321,29192200
2023-08-07 13:38:00,3984.186,3985.340,3983.743,3984.995,25482800
2023-08-07 13:39:00,3984.613,3984.767,3983.240,3983.287,28234700
2023-08-07 13:40:00,3983.077,3983.702,3982.190,3983.025,28909400
2023-08-07 13:41:00,3982.924,3984.647,3982.924,3983.091,32607000
2023-08-07 13:42:00,3982.773,3983.280,3982.061,3983.280,27250900
2023-08-07 13:43:00,3983.818,3983.818,3981.326,3981.369,27514300
2023-08-07 13:44:00,3981.280,3983.411,3981.278,3981.923,36752100
2023-08-07 13:45:00,3981.551,3981.838,3980.352,3981.388,33145300
2023-08-07 13:46:00,3981.383,3982.121,3980.639,3981.532,34521100
2023-08-07 13:47:00,3981.221,3981.407,3980.402,3980.556,28287200
2023-08-07 13:48:00,3981.152,3982.379,3980.551,3982.170,31010300
2023-08-07 13:49:00,3982.120,3982.304,3981.410,3981.975,26887100
2023-08-07 13:50:00,3981.785,3983.649,3981.635,3982.468,37215500
2023-08-07 13:51:00,3982.758,3983.508,3982.059,3982.059,27864700
2023-08-07 13:52:00,3982.087,3983.172,3981.610,3982.707,28419000
2023-08-07 13:53:00,3983.102,3984.267,3983.102,3983.953,36162200
